family_id,obs,source_file,tier_norm,begin_s,end_s,dur_s,posture,lb_session,tone_offset_s,Notes,in_tracking,imu_alignable,lb_begin_s,lb_end_s
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,1357.04,1361.51,4.47,stand,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,1608.8799999999999,1613.35
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,1361.51,1367.0,5.49,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,1613.35,1618.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,1367.0,1372.01,5.01,recline back,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,1618.84,1623.85
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,1372.01,1588.0,215.99,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,1623.85,1839.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,1588.0,1730.0,142.0,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,1839.84,1981.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,1730.0,1769.0,39.0,crawl,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,1981.84,2020.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,1769.0,1793.0,24.0,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,2020.84,2044.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,1793.0,1797.0,4.0,crawl,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,2044.84,2048.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,1797.0,1807.0,10.0,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,2048.84,2058.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,1807.0,1821.0,14.0,crawl,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,2058.84,2072.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,1821.0,1885.95,64.95,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,2072.84,2137.79
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,1885.95,1890.97,5.02,crawl,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,2137.79,2142.81
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,1890.97,2168.54,277.57,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,2142.81,2420.38
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,2168.54,2172.52,3.98,crawl,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,2420.38,2424.36
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,2172.52,2967.0,794.48,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,2424.36,3218.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,2967.0,2975.0,8.0,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3218.84,3226.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,2975.0,2984.0,9.0,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3226.84,3235.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,2984.0,2991.0,7.0,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3235.84,3242.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,2991.0,3013.0,22.0,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3242.84,3264.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,3013.0,3021.0,8.0,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3264.84,3272.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,3021.0,3023.0,2.0,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3272.84,3274.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,3023.0,3029.0,6.0,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3274.84,3280.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,3029.0,3036.0,7.0,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3280.84,3287.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,3036.0,3042.0,6.0,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3287.84,3293.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,3042.0,3080.0,38.0,crawl,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3293.84,3331.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,3080.0,3090.0,10.0,on stomach,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3331.84,3341.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,3090.0,3098.0,8.0,crawl,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3341.84,3349.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,3098.0,3109.0,11.0,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3349.84,3360.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,3109.0,3116.0,7.0,crawl,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3360.84,3367.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,3116.0,3205.0,89.0,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3367.84,3456.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,3205.0,3221.0,16.0,crawl,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3456.84,3472.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,3221.0,3254.0,33.0,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3472.84,3505.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,3254.0,3259.0,5.0,sit,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3505.84,3510.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,3259.0,3275.0,16.0,crawl,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3510.84,3526.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,3275.0,3318.5,43.5,on stomach,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3526.84,3570.34
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,3318.5,3324.0,5.5,crawl,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3570.34,3575.84
25004,13A,BRP1_25004_Obs13A_EDITED.txt,posture,3324.0,3358.0,34.0,on stomach,BRP1_25004_REC1314_2025-10-15-09-29-04,251.84,,True,True,3575.84,3609.84
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,0.0,58.0,58.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,321.362,379.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,58.0,64.0,6.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,379.362,385.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,64.0,110.0,46.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,385.362,431.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,110.0,113.0,3.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,431.362,434.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,113.0,116.0,3.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,434.362,437.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,116.0,152.0,36.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,437.362,473.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,152.0,172.0,20.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,473.362,493.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,172.0,194.0,22.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,493.362,515.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,194.0,202.0,8.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,515.3620000000001,523.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,202.0,208.0,6.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,523.3620000000001,529.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,208.0,229.0,21.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,529.3620000000001,550.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,229.0,246.0,17.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,550.3620000000001,567.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,246.0,248.0,2.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,567.3620000000001,569.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,248.0,265.0,17.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,569.3620000000001,586.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,265.0,293.0,28.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,586.3620000000001,614.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,293.0,298.0,5.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,614.3620000000001,619.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,298.0,333.0,35.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,619.3620000000001,654.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,333.0,338.0,5.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,654.3620000000001,659.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,338.0,374.0,36.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,659.3620000000001,695.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,374.0,377.0,3.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,695.3620000000001,698.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,377.0,394.0,17.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,698.3620000000001,715.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,394.0,411.0,17.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,715.3620000000001,732.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,411.0,426.0,15.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,732.3620000000001,747.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,426.0,435.0,9.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,747.3620000000001,756.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,435.0,438.0,3.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,756.3620000000001,759.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,438.0,476.0,38.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,759.3620000000001,797.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,476.0,478.0,2.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,797.3620000000001,799.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,478.0,482.0,4.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,799.3620000000001,803.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,482.0,484.0,2.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,803.3620000000001,805.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,484.0,491.0,7.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,805.3620000000001,812.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,491.0,523.0,32.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,812.3620000000001,844.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,523.0,532.0,9.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,844.3620000000001,853.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,532.0,547.0,15.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,853.3620000000001,868.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,547.0,565.0,18.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,868.3620000000001,886.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,565.0,603.0,38.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,886.3620000000001,924.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,603.0,607.0,4.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,924.3620000000001,928.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,607.0,609.0,2.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,928.3620000000001,930.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,609.0,624.0,15.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,930.3620000000001,945.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,624.0,647.0,23.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,945.3620000000001,968.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,647.0,654.0,7.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,968.3620000000001,975.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,654.0,656.0,2.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,975.3620000000001,977.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,656.0,667.0,11.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,977.3620000000001,988.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,667.0,686.0,19.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,988.3620000000001,1007.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,686.0,690.0,4.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1007.3620000000001,1011.3620000000001
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,690.0,705.0,15.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1011.3620000000001,1026.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,705.0,745.0,40.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1026.362,1066.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,745.0,761.0,16.0,on stomach,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1066.362,1082.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,761.0,764.0,3.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1082.362,1085.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,764.0,855.0,91.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1085.362,1176.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,855.0,861.0,6.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1176.362,1182.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,861.0,877.0,16.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1182.362,1198.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,877.0,882.0,5.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1198.362,1203.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,882.0,897.0,15.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1203.362,1218.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,897.0,909.0,12.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1218.362,1230.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,909.0,918.0,9.0,on stomach,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1230.362,1239.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,918.0,921.0,3.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1239.362,1242.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,921.0,929.0,8.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1242.362,1250.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,929.0,935.0,6.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1250.362,1256.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,935.0,941.0,6.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1256.362,1262.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,941.0,945.0,4.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1262.362,1266.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,945.0,949.0,4.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1266.362,1270.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,949.0,955.0,6.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1270.362,1276.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,955.0,958.0,3.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1276.362,1279.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,958.0,966.0,8.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1279.362,1287.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,966.0,974.0,8.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1287.362,1295.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,974.0,1001.0,27.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1295.362,1322.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1001.0,1019.0,18.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1322.362,1340.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1019.0,1031.0,12.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1340.362,1352.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1031.0,1037.0,6.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1352.362,1358.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1037.0,1050.0,13.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1358.362,1371.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1050.0,1056.0,6.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1371.362,1377.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1056.0,1072.0,16.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1377.362,1393.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1072.0,1076.0,4.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1393.362,1397.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1076.0,1082.0,6.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1397.362,1403.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1082.0,1092.0,10.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1403.362,1413.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1092.0,1117.0,25.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1413.362,1438.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1117.0,1122.0,5.0,on stomach,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1438.362,1443.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1122.0,1143.0,21.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1443.362,1464.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1143.0,1155.0,12.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1464.362,1476.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1155.0,1176.0,21.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1476.362,1497.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1176.0,1180.0,4.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1497.362,1501.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1180.0,1190.0,10.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1501.362,1511.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1190.0,1195.0,5.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1511.362,1516.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1195.0,1203.0,8.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1516.362,1524.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1203.0,1206.0,3.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1524.362,1527.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1206.0,1228.0,22.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1527.362,1549.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1228.0,1256.0,28.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1549.362,1577.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1256.0,1272.0,16.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1577.362,1593.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1272.0,1282.0,10.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1593.362,1603.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1282.0,1287.0,5.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1603.362,1608.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1287.0,1293.0,6.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1608.362,1614.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1293.0,1311.0,18.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1614.362,1632.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1311.0,1317.0,6.0,on stomach,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1632.362,1638.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1317.0,1320.0,3.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1638.362,1641.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1320.0,1350.0,30.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1641.362,1671.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1350.0,1352.0,2.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1671.362,1673.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1352.0,1361.0,9.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1673.362,1682.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1361.0,1370.0,9.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1682.362,1691.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1370.0,1379.0,9.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1691.362,1700.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1379.0,1415.0,36.0,on stomach,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1700.362,1736.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1415.0,1422.0,7.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1736.362,1743.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1422.0,1468.0,46.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1743.362,1789.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1468.0,1470.0,2.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1789.362,1791.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1470.0,1475.0,5.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1791.362,1796.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1475.0,1479.0,4.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1796.362,1800.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1479.0,1494.0,15.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1800.362,1815.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1494.0,1504.0,10.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1815.362,1825.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1504.0,1512.0,8.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1825.362,1833.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1512.0,1520.0,8.0,sit,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1833.362,1841.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1520.0,1532.0,12.0,crawl,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1841.362,1853.362
25004,14A,BRP1_25004_Obs14A_EDITED.txt,posture,1532.0,1536.0,4.0,on stomach,BRP1_25004_REC1314_2025-10-17-09-31-08,321.362,,True,True,1853.362,1857.362
